timestamp,temperature,humidity
2018-09-30 08:58:37,29,9
2018-09-30 08:58:38,38,70
2018-09-30 08:58:39,18,22
2018-09-30 08:58:40,13,82
2018-09-30 08:58:41,35,46
2018-09-30 08:58:42,25,51
2018-09-30 08:58:43,23,97
2018-09-30 08:58:44,21,46
2018-09-30 08:58:45,12,12
2018-09-30 08:58:46,15,32
2018-09-30 08:58:47,9,56
2018-09-30 08:58:48,39,30
2018-09-30 08:58:49,13,86
2018-09-30 08:58:50,47,45
2018-09-30 08:58:51,23,99
2018-09-30 08:58:52,9,89
2018-09-30 08:58:53,42,1
2018-09-30 08:58:54,43,88
2018-09-30 08:58:55,13,94
2018-09-30 08:58:56,31,48
2018-09-30 08:58:57,15,26
2018-09-30 08:58:58,13,65
2018-09-30 08:58:59,5,53
2018-09-30 08:59:00,14,54
2018-09-30 08:59:01,41,76
2018-09-30 08:59:02,10,48
2018-09-30 08:59:03,10,98
2018-09-30 08:59:04,24,63
2018-09-30 08:59:05,19,67
2018-09-30 08:59:06,1,74
2018-09-30 08:59:07,37,40
