timestamp,temperature,humidity
2018-09-30 09:10:38,29,9
2018-09-30 09:10:39,38,70
2018-09-30 09:10:40,18,22
2018-09-30 09:10:41,13,82
2018-09-30 09:10:42,35,46
2018-09-30 09:10:43,25,51
2018-09-30 09:10:44,23,97
2018-09-30 09:10:45,21,46
2018-09-30 09:10:46,12,12
2018-09-30 09:10:47,15,32
2018-09-30 09:10:48,9,56
2018-09-30 09:10:49,39,30
2018-09-30 09:10:50,13,86
2018-09-30 09:10:51,47,45
2018-09-30 09:10:52,23,99
2018-09-30 09:10:53,9,89
2018-09-30 09:10:54,42,1
2018-09-30 09:10:55,43,88
2018-09-30 09:10:56,13,94
2018-09-30 09:10:57,31,48
2018-09-30 09:10:58,15,26
2018-09-30 09:10:59,13,65
2018-09-30 09:11:00,5,53
2018-09-30 09:11:01,14,54
2018-09-30 09:11:02,41,76
2018-09-30 09:11:03,10,48
2018-09-30 09:11:04,10,98
2018-09-30 09:11:05,24,63
2018-09-30 09:11:06,19,67
2018-09-30 09:11:07,1,74
2018-09-30 09:11:08,37,40
