timestamp,temperature,humidity
2018-09-30 08:56:37,29,9
2018-09-30 08:56:38,38,70
2018-09-30 08:56:39,18,22
2018-09-30 08:56:40,13,82
2018-09-30 08:56:41,35,46
2018-09-30 08:56:42,25,51
2018-09-30 08:56:43,23,97
2018-09-30 08:56:44,21,46
2018-09-30 08:56:45,12,12
2018-09-30 08:56:46,15,32
2018-09-30 08:56:47,9,56
2018-09-30 08:56:48,39,30
2018-09-30 08:56:49,13,86
2018-09-30 08:56:50,47,45
2018-09-30 08:56:51,23,99
2018-09-30 08:56:52,9,89
2018-09-30 08:56:53,42,1
2018-09-30 08:56:54,43,88
2018-09-30 08:56:55,13,94
2018-09-30 08:56:56,31,48
2018-09-30 08:56:57,15,26
2018-09-30 08:56:58,13,65
2018-09-30 08:56:59,5,53
2018-09-30 08:57:00,14,54
2018-09-30 08:57:01,41,76
2018-09-30 08:57:02,10,48
2018-09-30 08:57:03,10,98
2018-09-30 08:57:04,24,63
2018-09-30 08:57:05,19,67
2018-09-30 08:57:06,1,74
2018-09-30 08:57:07,37,40
