timestamp,temperature,humidity
2018-09-30 09:07:08,29,9
2018-09-30 09:07:09,38,70
2018-09-30 09:07:10,18,22
2018-09-30 09:07:11,13,82
2018-09-30 09:07:12,35,46
2018-09-30 09:07:13,25,51
2018-09-30 09:07:14,23,97
2018-09-30 09:07:15,21,46
2018-09-30 09:07:16,12,12
2018-09-30 09:07:17,15,32
2018-09-30 09:07:18,9,56
2018-09-30 09:07:19,39,30
2018-09-30 09:07:20,13,86
2018-09-30 09:07:21,47,45
2018-09-30 09:07:22,23,99
2018-09-30 09:07:23,9,89
2018-09-30 09:07:24,42,1
2018-09-30 09:07:25,43,88
2018-09-30 09:07:26,13,94
2018-09-30 09:07:27,31,48
2018-09-30 09:07:28,15,26
2018-09-30 09:07:29,13,65
2018-09-30 09:07:30,5,53
2018-09-30 09:07:31,14,54
2018-09-30 09:07:32,41,76
2018-09-30 09:07:33,10,48
2018-09-30 09:07:34,10,98
2018-09-30 09:07:35,24,63
2018-09-30 09:07:36,19,67
2018-09-30 09:07:37,1,74
2018-09-30 09:07:38,37,40
