timestamp,temperature,humidity
2018-09-30 09:12:08,29,9
2018-09-30 09:12:09,38,70
2018-09-30 09:12:10,18,22
2018-09-30 09:12:11,13,82
2018-09-30 09:12:12,35,46
2018-09-30 09:12:13,25,51
2018-09-30 09:12:14,23,97
2018-09-30 09:12:15,21,46
2018-09-30 09:12:16,12,12
2018-09-30 09:12:17,15,32
2018-09-30 09:12:18,9,56
2018-09-30 09:12:19,39,30
2018-09-30 09:12:20,13,86
2018-09-30 09:12:21,47,45
2018-09-30 09:12:22,23,99
2018-09-30 09:12:23,9,89
2018-09-30 09:12:24,42,1
2018-09-30 09:12:25,43,88
2018-09-30 09:12:26,13,94
2018-09-30 09:12:27,31,48
2018-09-30 09:12:28,15,26
2018-09-30 09:12:29,13,65
2018-09-30 09:12:30,5,53
2018-09-30 09:12:31,14,54
2018-09-30 09:12:32,41,76
2018-09-30 09:12:33,10,48
2018-09-30 09:12:34,10,98
2018-09-30 09:12:35,24,63
2018-09-30 09:12:36,19,67
2018-09-30 09:12:37,1,74
2018-09-30 09:12:38,37,40
