timestamp,temperature,humidity
2018-09-30 09:16:08,29,9
2018-09-30 09:16:09,38,70
2018-09-30 09:16:10,18,22
2018-09-30 09:16:11,13,82
2018-09-30 09:16:12,35,46
2018-09-30 09:16:13,25,51
2018-09-30 09:16:14,23,97
2018-09-30 09:16:15,21,46
2018-09-30 09:16:16,12,12
2018-09-30 09:16:17,15,32
2018-09-30 09:16:18,9,56
2018-09-30 09:16:19,39,30
2018-09-30 09:16:20,13,86
2018-09-30 09:16:21,47,45
2018-09-30 09:16:22,23,99
2018-09-30 09:16:23,9,89
2018-09-30 09:16:24,42,1
2018-09-30 09:16:25,43,88
2018-09-30 09:16:26,13,94
2018-09-30 09:16:27,31,48
2018-09-30 09:16:28,15,26
2018-09-30 09:16:29,13,65
2018-09-30 09:16:30,5,53
2018-09-30 09:16:31,14,54
2018-09-30 09:16:32,41,76
2018-09-30 09:16:33,10,48
2018-09-30 09:16:34,10,98
2018-09-30 09:16:35,24,63
2018-09-30 09:16:36,19,67
2018-09-30 09:16:37,1,74
2018-09-30 09:16:38,37,40
