timestamp,temperature,humidity
2018-09-30 09:13:38,29,9
2018-09-30 09:13:39,38,70
2018-09-30 09:13:40,18,22
2018-09-30 09:13:41,13,82
2018-09-30 09:13:42,35,46
2018-09-30 09:13:43,25,51
2018-09-30 09:13:44,23,97
2018-09-30 09:13:45,21,46
2018-09-30 09:13:46,12,12
2018-09-30 09:13:47,15,32
2018-09-30 09:13:48,9,56
2018-09-30 09:13:49,39,30
2018-09-30 09:13:50,13,86
2018-09-30 09:13:51,47,45
2018-09-30 09:13:52,23,99
2018-09-30 09:13:53,9,89
2018-09-30 09:13:54,42,1
2018-09-30 09:13:55,43,88
2018-09-30 09:13:56,13,94
2018-09-30 09:13:57,31,48
2018-09-30 09:13:58,15,26
2018-09-30 09:13:59,13,65
2018-09-30 09:14:00,5,53
2018-09-30 09:14:01,14,54
2018-09-30 09:14:02,41,76
2018-09-30 09:14:03,10,48
2018-09-30 09:14:04,10,98
2018-09-30 09:14:05,24,63
2018-09-30 09:14:06,19,67
2018-09-30 09:14:07,1,74
2018-09-30 09:14:08,37,40
