timestamp,temperature,humidity
2018-09-30 09:02:37,29,9
2018-09-30 09:02:38,38,70
2018-09-30 09:02:39,18,22
2018-09-30 09:02:40,13,82
2018-09-30 09:02:41,35,46
2018-09-30 09:02:42,25,51
2018-09-30 09:02:43,23,97
2018-09-30 09:02:44,21,46
2018-09-30 09:02:45,12,12
2018-09-30 09:02:46,15,32
2018-09-30 09:02:47,9,56
2018-09-30 09:02:48,39,30
2018-09-30 09:02:49,13,86
2018-09-30 09:02:50,47,45
2018-09-30 09:02:51,23,99
2018-09-30 09:02:52,9,89
2018-09-30 09:02:53,42,1
2018-09-30 09:02:54,43,88
2018-09-30 09:02:55,13,94
2018-09-30 09:02:56,31,48
2018-09-30 09:02:57,15,26
2018-09-30 09:02:58,13,65
2018-09-30 09:02:59,5,53
2018-09-30 09:03:00,14,54
2018-09-30 09:03:01,41,76
2018-09-30 09:03:02,10,48
2018-09-30 09:03:03,10,98
2018-09-30 09:03:04,24,63
2018-09-30 09:03:05,19,67
2018-09-30 09:03:06,1,74
2018-09-30 09:03:07,37,40
