timestamp,temperature,humidity
2018-09-30 09:05:07,29,9
2018-09-30 09:05:08,38,70
2018-09-30 09:05:09,18,22
2018-09-30 09:05:10,13,82
2018-09-30 09:05:11,35,46
2018-09-30 09:05:12,25,51
2018-09-30 09:05:13,23,97
2018-09-30 09:05:14,21,46
2018-09-30 09:05:15,12,12
2018-09-30 09:05:16,15,32
2018-09-30 09:05:17,9,56
2018-09-30 09:05:18,39,30
2018-09-30 09:05:19,13,86
2018-09-30 09:05:20,47,45
2018-09-30 09:05:21,23,99
2018-09-30 09:05:22,9,89
2018-09-30 09:05:23,42,1
2018-09-30 09:05:24,43,88
2018-09-30 09:05:25,13,94
2018-09-30 09:05:26,31,48
2018-09-30 09:05:27,15,26
2018-09-30 09:05:28,13,65
2018-09-30 09:05:29,5,53
2018-09-30 09:05:30,14,54
2018-09-30 09:05:31,41,76
2018-09-30 09:05:32,10,48
2018-09-30 09:05:33,10,98
2018-09-30 09:05:34,24,63
2018-09-30 09:05:35,19,67
2018-09-30 09:05:36,1,74
2018-09-30 09:05:37,37,40
