timestamp,temperature,humidity
2018-09-30 09:00:37,29,9
2018-09-30 09:00:38,38,70
2018-09-30 09:00:39,18,22
2018-09-30 09:00:40,13,82
2018-09-30 09:00:41,35,46
2018-09-30 09:00:42,25,51
2018-09-30 09:00:43,23,97
2018-09-30 09:00:44,21,46
2018-09-30 09:00:45,12,12
2018-09-30 09:00:46,15,32
2018-09-30 09:00:47,9,56
2018-09-30 09:00:48,39,30
2018-09-30 09:00:49,13,86
2018-09-30 09:00:50,47,45
2018-09-30 09:00:51,23,99
2018-09-30 09:00:52,9,89
2018-09-30 09:00:53,42,1
2018-09-30 09:00:54,43,88
2018-09-30 09:00:55,13,94
2018-09-30 09:00:56,31,48
2018-09-30 09:00:57,15,26
2018-09-30 09:00:58,13,65
2018-09-30 09:00:59,5,53
2018-09-30 09:01:00,14,54
2018-09-30 09:01:01,41,76
2018-09-30 09:01:02,10,48
2018-09-30 09:01:03,10,98
2018-09-30 09:01:04,24,63
2018-09-30 09:01:05,19,67
2018-09-30 09:01:06,1,74
2018-09-30 09:01:07,37,40
