timestamp,temperature,humidity
2018-09-30 09:14:38,29,9
2018-09-30 09:14:39,38,70
2018-09-30 09:14:40,18,22
2018-09-30 09:14:41,13,82
2018-09-30 09:14:42,35,46
2018-09-30 09:14:43,25,51
2018-09-30 09:14:44,23,97
2018-09-30 09:14:45,21,46
2018-09-30 09:14:46,12,12
2018-09-30 09:14:47,15,32
2018-09-30 09:14:48,9,56
2018-09-30 09:14:49,39,30
2018-09-30 09:14:50,13,86
2018-09-30 09:14:51,47,45
2018-09-30 09:14:52,23,99
2018-09-30 09:14:53,9,89
2018-09-30 09:14:54,42,1
2018-09-30 09:14:55,43,88
2018-09-30 09:14:56,13,94
2018-09-30 09:14:57,31,48
2018-09-30 09:14:58,15,26
2018-09-30 09:14:59,13,65
2018-09-30 09:15:00,5,53
2018-09-30 09:15:01,14,54
2018-09-30 09:15:02,41,76
2018-09-30 09:15:03,10,48
2018-09-30 09:15:04,10,98
2018-09-30 09:15:05,24,63
2018-09-30 09:15:06,19,67
2018-09-30 09:15:07,1,74
2018-09-30 09:15:08,37,40
