timestamp,temperature,humidity
2018-09-30 09:15:38,29,9
2018-09-30 09:15:39,38,70
2018-09-30 09:15:40,18,22
2018-09-30 09:15:41,13,82
2018-09-30 09:15:42,35,46
2018-09-30 09:15:43,25,51
2018-09-30 09:15:44,23,97
2018-09-30 09:15:45,21,46
2018-09-30 09:15:46,12,12
2018-09-30 09:15:47,15,32
2018-09-30 09:15:48,9,56
2018-09-30 09:15:49,39,30
2018-09-30 09:15:50,13,86
2018-09-30 09:15:51,47,45
2018-09-30 09:15:52,23,99
2018-09-30 09:15:53,9,89
2018-09-30 09:15:54,42,1
2018-09-30 09:15:55,43,88
2018-09-30 09:15:56,13,94
2018-09-30 09:15:57,31,48
2018-09-30 09:15:58,15,26
2018-09-30 09:15:59,13,65
2018-09-30 09:16:00,5,53
2018-09-30 09:16:01,14,54
2018-09-30 09:16:02,41,76
2018-09-30 09:16:03,10,48
2018-09-30 09:16:04,10,98
2018-09-30 09:16:05,24,63
2018-09-30 09:16:06,19,67
2018-09-30 09:16:07,1,74
2018-09-30 09:16:08,37,40
