timestamp,temperature,humidity
2018-09-30 08:55:26,29,9
2018-09-30 08:55:27,38,70
2018-09-30 08:55:28,18,22
2018-09-30 08:55:29,13,82
2018-09-30 08:55:30,35,46
2018-09-30 08:55:31,25,51
2018-09-30 08:55:32,23,97
2018-09-30 08:55:33,21,46
2018-09-30 08:55:34,12,12
2018-09-30 08:55:35,15,32
2018-09-30 08:55:36,9,56
2018-09-30 08:55:37,39,30
2018-09-30 08:55:38,13,86
2018-09-30 08:55:39,47,45
2018-09-30 08:55:40,23,99
2018-09-30 08:55:41,9,89
2018-09-30 08:55:42,42,1
2018-09-30 08:55:43,43,88
2018-09-30 08:55:44,13,94
2018-09-30 08:55:45,31,48
2018-09-30 08:55:46,15,26
2018-09-30 08:55:47,13,65
2018-09-30 08:55:48,5,53
2018-09-30 08:55:49,14,54
2018-09-30 08:55:50,41,76
2018-09-30 08:55:51,10,48
2018-09-30 08:55:52,10,98
2018-09-30 08:55:53,24,63
2018-09-30 08:55:54,19,67
2018-09-30 08:55:55,1,74
2018-09-30 08:55:56,37,40
