timestamp,temperature,humidity
2018-09-30 08:56:26,29,9
2018-09-30 08:56:27,38,70
2018-09-30 08:56:28,18,22
2018-09-30 08:56:29,13,82
2018-09-30 08:56:30,35,46
2018-09-30 08:56:31,25,51
2018-09-30 08:56:32,23,97
2018-09-30 08:56:33,21,46
2018-09-30 08:56:34,12,12
2018-09-30 08:56:35,15,32
2018-09-30 08:56:36,9,56
2018-09-30 08:56:37,39,30
2018-09-30 08:56:38,13,86
2018-09-30 08:56:39,47,45
2018-09-30 08:56:40,23,99
2018-09-30 08:56:41,9,89
2018-09-30 08:56:42,42,1
2018-09-30 08:56:43,43,88
2018-09-30 08:56:44,13,94
2018-09-30 08:56:45,31,48
2018-09-30 08:56:46,15,26
2018-09-30 08:56:47,13,65
2018-09-30 08:56:48,5,53
2018-09-30 08:56:49,14,54
2018-09-30 08:56:50,41,76
2018-09-30 08:56:51,10,48
2018-09-30 08:56:52,10,98
2018-09-30 08:56:53,24,63
2018-09-30 08:56:54,19,67
2018-09-30 08:56:55,1,74
2018-09-30 08:56:56,37,40
