timestamp,temperature,humidity
2018-09-30 09:10:08,29,9
2018-09-30 09:10:09,38,70
2018-09-30 09:10:10,18,22
2018-09-30 09:10:11,13,82
2018-09-30 09:10:12,35,46
2018-09-30 09:10:13,25,51
2018-09-30 09:10:14,23,97
2018-09-30 09:10:15,21,46
2018-09-30 09:10:16,12,12
2018-09-30 09:10:17,15,32
2018-09-30 09:10:18,9,56
2018-09-30 09:10:19,39,30
2018-09-30 09:10:20,13,86
2018-09-30 09:10:21,47,45
2018-09-30 09:10:22,23,99
2018-09-30 09:10:23,9,89
2018-09-30 09:10:24,42,1
2018-09-30 09:10:25,43,88
2018-09-30 09:10:26,13,94
2018-09-30 09:10:27,31,48
2018-09-30 09:10:28,15,26
2018-09-30 09:10:29,13,65
2018-09-30 09:10:30,5,53
2018-09-30 09:10:31,14,54
2018-09-30 09:10:32,41,76
2018-09-30 09:10:33,10,48
2018-09-30 09:10:34,10,98
2018-09-30 09:10:35,24,63
2018-09-30 09:10:36,19,67
2018-09-30 09:10:37,1,74
2018-09-30 09:10:38,37,40
