timestamp,temperature,humidity
2018-09-30 08:55:56,29,9
2018-09-30 08:55:57,38,70
2018-09-30 08:55:58,18,22
2018-09-30 08:55:59,13,82
2018-09-30 08:56:00,35,46
2018-09-30 08:56:01,25,51
2018-09-30 08:56:02,23,97
2018-09-30 08:56:03,21,46
2018-09-30 08:56:04,12,12
2018-09-30 08:56:05,15,32
2018-09-30 08:56:06,9,56
2018-09-30 08:56:07,39,30
2018-09-30 08:56:08,13,86
2018-09-30 08:56:09,47,45
2018-09-30 08:56:10,23,99
2018-09-30 08:56:11,9,89
2018-09-30 08:56:12,42,1
2018-09-30 08:56:13,43,88
2018-09-30 08:56:14,13,94
2018-09-30 08:56:15,31,48
2018-09-30 08:56:16,15,26
2018-09-30 08:56:17,13,65
2018-09-30 08:56:18,5,53
2018-09-30 08:56:19,14,54
2018-09-30 08:56:20,41,76
2018-09-30 08:56:21,10,48
2018-09-30 08:56:22,10,98
2018-09-30 08:56:23,24,63
2018-09-30 08:56:24,19,67
2018-09-30 08:56:25,1,74
2018-09-30 08:56:26,37,40
