timestamp,temperature,humidity
2018-09-30 09:09:38,29,9
2018-09-30 09:09:39,38,70
2018-09-30 09:09:40,18,22
2018-09-30 09:09:41,13,82
2018-09-30 09:09:42,35,46
2018-09-30 09:09:43,25,51
2018-09-30 09:09:44,23,97
2018-09-30 09:09:45,21,46
2018-09-30 09:09:46,12,12
2018-09-30 09:09:47,15,32
2018-09-30 09:09:48,9,56
2018-09-30 09:09:49,39,30
2018-09-30 09:09:50,13,86
2018-09-30 09:09:51,47,45
2018-09-30 09:09:52,23,99
2018-09-30 09:09:53,9,89
2018-09-30 09:09:54,42,1
2018-09-30 09:09:55,43,88
2018-09-30 09:09:56,13,94
2018-09-30 09:09:57,31,48
2018-09-30 09:09:58,15,26
2018-09-30 09:09:59,13,65
2018-09-30 09:10:00,5,53
2018-09-30 09:10:01,14,54
2018-09-30 09:10:02,41,76
2018-09-30 09:10:03,10,48
2018-09-30 09:10:04,10,98
2018-09-30 09:10:05,24,63
2018-09-30 09:10:06,19,67
2018-09-30 09:10:07,1,74
2018-09-30 09:10:08,37,40
